,Unnamed: 0,Unnamed: 0.1,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound,predictclose_15
859.0,859,859,1611153000,132.49000549316406,128.5500030517578,128.66000366210938,132.02999877929688,104319500,131.22103881835938,2021-01-20,AAPL,Apple,0,137.12366
860.0,860,860,1611239400,139.6699981689453,133.58999633789062,133.8000030517578,136.8699951171875,120150900,136.03140258789062,2021-01-21,AAPL,Apple,0,137.2376
861.0,861,861,1611325800,139.85000610351562,135.02000427246094,136.27999877929688,139.07000732421875,114459400,138.21792602539062,2021-01-22,AAPL,Apple,0,137.73145
862.0,862,862,1611585000,145.08999633789062,136.5399932861328,143.07000732421875,142.9199981689453,157611700,142.04432678222656,2021-01-25,AAPL,Apple,0,138.7434
863.0,863,863,1611671400,144.3000030517578,141.3699951171875,143.60000610351562,143.16000366210938,98390600,142.28285217285156,2021-01-26,AAPL,Apple,0,140.09538
864.0,864,864,1611757800,144.3000030517578,140.41000366210938,143.42999267578125,142.05999755859375,140843800,141.18960571289062,2021-01-27,AAPL,Apple,0,141.58699
865.0,865,865,1611844200,141.99000549316406,136.6999969482422,139.52000427246094,137.08999633789062,142621100,136.2500457763672,2021-01-28,AAPL,Apple,0,142.86572
866.0,866,866,1611930600,136.74000549316406,130.2100067138672,135.8300018310547,131.9600067138672,177523800,131.1514892578125,2021-01-29,AAPL,Apple,0,143.69081
867.0,867,867,1612189800,135.3800048828125,130.92999267578125,133.75,134.13999938964844,106239800,133.31813049316406,2021-02-01,AAPL,Apple,0,144.16832
868.0,868,868,1612276200,136.30999755859375,134.61000061035156,135.72999572753906,134.99000549316406,83305400,134.1629180908203,2021-02-02,AAPL,Apple,0,144.44395
869.0,869,869,1612362600,135.77000427246094,133.61000061035156,135.75999450683594,133.94000244140625,89880900,133.11935424804688,2021-02-03,AAPL,Apple,0,144.53316
870.0,870,870,1612449000,137.39999389648438,134.58999633789062,136.3000030517578,137.38999938964844,84183100,136.54820251464844,2021-02-04,AAPL,Apple,0,144.60428
871.0,871,871,1612535400,137.4199981689453,135.86000061035156,137.35000610351562,136.75999450683594,75693800,136.1251678466797,2021-02-05,AAPL,Apple,0,144.6666
872.0,872,872,1612794600,136.9600067138672,134.9199981689453,136.02999877929688,136.91000366210938,71297200,136.2744903564453,2021-02-08,AAPL,Apple,0,144.69675
873.0,873,873,1612881000,137.8800048828125,135.85000610351562,136.6199951171875,136.00999450683594,76774200,135.37864685058594,2021-02-09,AAPL,Apple,0,144.69115
874.0,874,874,1612967400,136.99000549316406,134.39999389648438,136.47999572753906,135.38999938964844,73046600,134.76153564453125,2021-02-10,AAPL,Apple,0,144.6404
875.0,875,875,1613053800,136.38999938964844,133.77000427246094,135.89999389648438,135.1300048828125,64280000,134.50274658203125,2021-02-11,AAPL,Apple,0,144.54002
876.0,876,876,1613140200,135.52999877929688,133.69000244140625,134.35000610351562,135.3699951171875,60145100,134.7416229248047,2021-02-12,AAPL,Apple,0,144.3809
